"","Hummingbird","Iplant_Double","Time","Bird","Plant","Yobs","DateP","Transect_R","Month","Year","Traitmatch","All_Flowers","Used_Flowers","FlowerA","BAll_Flowers","BUsed_Flowers","Thresh","BFlowerA","jBird","jPlant"
"153","Booted Racket-tail","Besleria solanoides","218",8,14,5,2013-09-05,"1900_2100",9,"2013",0.331,14378,13983.7083333333,12069.7916666667,1,TRUE,3169,TRUE,1,2
"154","Booted Racket-tail","Besleria solanoides","196",8,14,1,2013-11-06,"1700_1900",11,"2013",0.331,6959.15972222222,6571.65972222222,3890.10185185185,1,TRUE,3169,TRUE,1,2
"155","Booted Racket-tail","Bomarea multiflora","1103",8,17,0,2013-08-02,"2300_2500",8,"2013",1.552,11267.3333333333,7962.33333333333,0,1,TRUE,3169,FALSE,1,3
"156","Booted Racket-tail","Bomarea multiflora","1195",8,17,0,2014-07-02,"2300_2500",7,"2014",1.552,1049.5,420.25,0,1,FALSE,3169,FALSE,1,3
"157","Booted Racket-tail","Bomarea multiflora","1218",8,17,0,2013-08-01,"2300_2500",8,"2013",1.552,11267.3333333333,7962.33333333333,0,1,TRUE,3169,FALSE,1,3
"158","Booted Racket-tail","Bomarea multiflora","1219",8,17,0,2013-08-02,"2300_2500",8,"2013",1.552,11267.3333333333,7962.33333333333,0,1,TRUE,3169,FALSE,1,3
"159","Booted Racket-tail","Bomarea multiflora","454",8,17,0,2013-08-01,"2300_2500",8,"2013",1.552,11267.3333333333,7962.33333333333,0,1,TRUE,3169,FALSE,1,3
"160","Booted Racket-tail","Bomarea multiflora","1217",8,17,0,2013-07-30,"2300_2500",7,"2013",1.552,11267.3333333333,7962.33333333333,0,1,TRUE,3169,FALSE,1,3
"161","Booted Racket-tail","Bomarea pardina","1107",8,18,0,2015-04-11,"2300_2500",4,"2015",4.052,321.666666666667,176.666666666667,0,1,FALSE,3169,FALSE,1,4
"162","Booted Racket-tail","Bomarea pardina","641",8,18,0,2015-02-11,"1900_2100",2,"2015",4.052,847.2,99.0333333333333,0,1,FALSE,3169,FALSE,1,4
"163","Booted Racket-tail","Bomarea pardina","640",8,18,0,2015-10-07,"1900_2100",10,"2015",4.052,9649,9364.33333333333,0,1,TRUE,3169,FALSE,1,4
"164","Booted Racket-tail","Bomarea pardina","639",8,18,0,2014-04-09,"2300_2500",4,"2014",4.052,303.166666666667,96.4166666666667,0,1,FALSE,3169,FALSE,1,4
"165","Booted Racket-tail","Bomarea pardina","642",8,18,0,2014-02-12,"2300_2500",2,"2014",4.052,305.5,72.5,0,1,FALSE,3169,FALSE,1,4
"166","Booted Racket-tail","Bomarea pardina","1108",8,18,0,2015-01-13,NA,1,"2015",4.052,0,0,0,0,FALSE,3169,FALSE,1,4
"167","Booted Racket-tail","Bomarea pardina","455",8,18,0,2013-11-19,"1900_2100",11,"2013",4.052,4383.5,4059.08333333333,0,1,TRUE,3169,FALSE,1,4
"168","Booted Racket-tail","Bomarea pardina","972",8,18,0,2014-12-02,"1900_2100",12,"2014",4.052,6878.25,6216.25,0,1,TRUE,3169,FALSE,1,4
"169","Booted Racket-tail","Bomarea pardina","1106",8,18,0,2015-01-14,"2300_2500",1,"2015",4.052,419.833333333333,93,0,1,FALSE,3169,FALSE,1,4
"170","Booted Racket-tail","Bomarea pardina","971",8,18,0,2013-12-19,"1900_2100",12,"2013",4.052,1070.91666666667,464.583333333333,0,1,FALSE,3169,FALSE,1,4
"171","Booted Racket-tail","Bomarea pardina","973",8,18,0,2015-02-11,"1900_2100",2,"2015",4.052,847.2,99.0333333333333,0,1,FALSE,3169,FALSE,1,4
"172","Booted Racket-tail","Bomarea pardina","1105",8,18,0,2014-04-08,"2300_2500",4,"2014",4.052,231.666666666667,53.6666666666667,0,1,FALSE,3169,FALSE,1,4
"173","Booted Racket-tail","Bomarea pardina","638",8,18,0,2015-01-13,NA,1,"2015",4.052,0,0,0,0,FALSE,3169,FALSE,1,4
"174","Booted Racket-tail","Bomarea pardina","643",8,18,0,2013-07-22,"1300_1500",7,"2013",4.052,1873.33333333333,1432.66666666667,0,1,TRUE,3169,FALSE,1,4
"175","Booted Racket-tail","Bomarea pardina","1109",8,18,0,2014-04-09,"2300_2500",4,"2014",4.052,303.166666666667,96.4166666666667,0,1,FALSE,3169,FALSE,1,4
"176","Booted Racket-tail","Bomarea pardina","637",8,18,0,2013-11-19,"1900_2100",11,"2013",4.052,4383.5,4059.08333333333,0,1,TRUE,3169,FALSE,1,4
"177","Booted Racket-tail","Bomarea pardina","1104",8,18,0,2014-01-07,"2300_2500",1,"2014",4.052,470.666666666667,178,0,1,FALSE,3169,FALSE,1,4
"178","Booted Racket-tail","Centropogon solanifolius","1",8,32,0,2014-10-09,"1300_1500",10,"2014",3.856,281,116.583333333333,0,1,FALSE,3169,FALSE,1,5
"179","Booted Racket-tail","Centropogon solanifolius","476",8,32,0,2014-05-21,"2100_2300",5,"2014",3.856,872.8,403.2,0,1,FALSE,3169,FALSE,1,5
"180","Booted Racket-tail","Centropogon solanifolius","975",8,32,0,2013-07-30,"1900_2100",7,"2013",3.856,7772.16666666667,4273.16666666667,0,1,TRUE,3169,FALSE,1,5
"181","Booted Racket-tail","Centropogon solanifolius","485",8,32,0,2013-07-05,"1500_1700",7,"2013",3.856,2584.91666666667,2138.27777777778,0,1,TRUE,3169,FALSE,1,5
"182","Booted Racket-tail","Centropogon solanifolius","118",8,32,0,2014-10-07,"1300_1500",10,"2014",3.856,281,116.583333333333,0,1,FALSE,3169,FALSE,1,5
"183","Booted Racket-tail","Centropogon solanifolius","484",8,32,0,2013-07-04,"1500_1700",7,"2013",3.856,2584.91666666667,2138.27777777778,0,1,TRUE,3169,FALSE,1,5
"184","Booted Racket-tail","Centropogon solanifolius","821",8,32,0,2013-07-29,"1900_2100",7,"2013",3.856,7588.91666666667,4273.16666666667,0,1,TRUE,3169,FALSE,1,5
"185","Booted Racket-tail","Centropogon solanifolius","462",8,32,0,2014-07-22,"1700_1900",7,"2014",3.856,1926.5,1426.5,0,1,TRUE,3169,FALSE,1,5
"186","Booted Racket-tail","Centropogon solanifolius","473",8,32,0,2014-08-01,"2100_2300",8,"2014",3.856,1867.66666666667,902.333333333333,0,1,FALSE,3169,FALSE,1,5
"187","Booted Racket-tail","Centropogon solanifolius","488",8,32,0,2014-01-18,"1500_1700",1,"2014",3.856,796.5,348.083333333333,0,1,FALSE,3169,FALSE,1,5
"188","Booted Racket-tail","Centropogon solanifolius","478",8,32,0,2015-06-09,"2100_2300",6,"2015",3.856,2032.25,1598.25,0,1,TRUE,3169,FALSE,1,5
"189","Booted Racket-tail","Centropogon solanifolius","466",8,32,0,2014-04-22,"2300_2500",4,"2014",3.856,312.5,114.75,0,1,FALSE,3169,FALSE,1,5
"190","Booted Racket-tail","Centropogon solanifolius","477",8,32,0,2015-05-27,"1900_2100",5,"2015",3.856,1790.4,1147.6,0,1,FALSE,3169,FALSE,1,5
"191","Booted Racket-tail","Centropogon solanifolius","492",8,32,0,2014-03-24,"1500_1700",3,"2014",3.856,462.7,143.4,0,1,FALSE,3169,FALSE,1,5
"192","Booted Racket-tail","Centropogon solanifolius","486",8,32,0,2013-07-30,"1900_2100",7,"2013",3.856,7772.16666666667,4273.16666666667,0,1,TRUE,3169,FALSE,1,5
"193","Booted Racket-tail","Centropogon solanifolius","459",8,32,0,2015-05-27,"2100_2300",5,"2015",3.856,1767.8,1381.6,0,1,TRUE,3169,FALSE,1,5
"194","Booted Racket-tail","Centropogon solanifolius","464",8,32,0,2015-10-20,"2100_2300",10,"2015",3.856,7592.33333333333,7297.66666666667,0,1,TRUE,3169,FALSE,1,5
"195","Booted Racket-tail","Centropogon solanifolius","822",8,32,0,2013-07-30,"1900_2100",7,"2013",3.856,7772.16666666667,4273.16666666667,0,1,TRUE,3169,FALSE,1,5
"196","Booted Racket-tail","Centropogon solanifolius","463",8,32,0,2015-10-07,"1900_2100",10,"2015",3.856,9649,9364.33333333333,0,1,TRUE,3169,FALSE,1,5
"197","Booted Racket-tail","Centropogon solanifolius","474",8,32,0,2014-10-07,"2100_2300",10,"2014",3.856,5301.5,4870,0,1,TRUE,3169,FALSE,1,5
"198","Booted Racket-tail","Centropogon solanifolius","489",8,32,0,2014-01-19,"1500_1700",1,"2014",3.856,796.5,348.083333333333,0,1,FALSE,3169,FALSE,1,5
"199","Booted Racket-tail","Centropogon solanifolius","479",8,32,0,2014-11-19,"2100_2300",11,"2014",3.856,4627.6,4309.4,0,1,TRUE,3169,FALSE,1,5
"200","Booted Racket-tail","Centropogon solanifolius","467",8,32,0,2014-03-25,"2100_2300",3,"2014",3.856,478.35,94.05,0,1,FALSE,3169,FALSE,1,5
"201","Booted Racket-tail","Centropogon solanifolius","465",8,32,0,2013-12-05,"1900_2100",12,"2013",3.856,1662.66666666667,1170.83333333333,0,1,FALSE,3169,FALSE,1,5
"202","Booted Racket-tail","Centropogon solanifolius","493",8,32,0,2014-03-29,"1500_1700",3,"2014",3.856,541.75,181,0,1,FALSE,3169,FALSE,1,5
"203","Booted Racket-tail","Centropogon solanifolius","1115",8,32,0,2014-08-01,"2100_2300",8,"2014",3.856,1867.66666666667,902.333333333333,0,1,FALSE,3169,FALSE,1,5
"204","Booted Racket-tail","Centropogon solanifolius","460",8,32,0,2013-12-15,"1700_1900",12,"2013",3.856,1481.33333333333,770.416666666667,0,1,FALSE,3169,FALSE,1,5
"205","Booted Racket-tail","Centropogon solanifolius","490",8,32,0,2014-02-23,"1300_1500",2,"2014",3.856,330.8,109.2,0,1,FALSE,3169,FALSE,1,5
"206","Booted Racket-tail","Centropogon solanifolius","482",8,32,0,2013-06-15,"2100_2300",6,"2013",3.856,19458.4166666667,10928.3333333333,0,1,TRUE,3169,FALSE,1,5
"207","Booted Racket-tail","Centropogon solanifolius","491",8,32,0,2014-02-24,"1300_1500",2,"2014",3.856,330.8,109.2,0,1,FALSE,3169,FALSE,1,5
"208","Booted Racket-tail","Centropogon solanifolius","475",8,32,0,2013-10-22,"1700_1900",10,"2013",3.856,11324.5847222222,11048.2347222222,0,1,TRUE,3169,FALSE,1,5
"209","Booted Racket-tail","Centropogon solanifolius","494",8,32,0,2014-07-06,"1300_1500",7,"2014",3.856,2064.25,1374.75,0,1,TRUE,3169,FALSE,1,5
"210","Booted Racket-tail","Centropogon solanifolius","469",8,32,0,2015-03-11,"2100_2300",3,"2015",3.856,584,120.15,0,1,FALSE,3169,FALSE,1,5
"211","Booted Racket-tail","Centropogon solanifolius","468",8,32,0,2014-06-18,"2100_2300",6,"2014",3.856,1234,608.5,0,1,FALSE,3169,FALSE,1,5
"212","Booted Racket-tail","Centropogon solanifolius","480",8,32,0,2015-04-28,"2100_2300",4,"2015",3.856,907.5,601.75,0,1,FALSE,3169,FALSE,1,5
"213","Booted Racket-tail","Centropogon solanifolius","483",8,32,0,2013-06-16,"2100_2300",6,"2013",3.856,19458.4166666667,10928.3333333333,0,1,TRUE,3169,FALSE,1,5
"214","Booted Racket-tail","Centropogon solanifolius","458",8,32,0,2014-05-21,"2100_2300",5,"2014",3.856,872.8,403.2,0,1,FALSE,3169,FALSE,1,5
"215","Booted Racket-tail","Centropogon solanifolius","461",8,32,0,2014-06-04,"1700_1900",6,"2014",3.856,1281.3,722.7,0,1,FALSE,3169,FALSE,1,5
"216","Booted Racket-tail","Centropogon solanifolius","487",8,32,0,2013-07-31,"1900_2100",7,"2013",3.856,7772.16666666667,4273.16666666667,0,1,TRUE,3169,FALSE,1,5
"217","Booted Racket-tail","Centropogon solanifolius","470",8,32,0,2015-05-13,"2300_2500",5,"2015",3.856,907.5,635,0,1,FALSE,3169,FALSE,1,5
"218","Booted Racket-tail","Centropogon solanifolius","472",8,32,0,2014-01-08,"1900_2100",1,"2014",3.856,825.333333333333,141,0,1,FALSE,3169,FALSE,1,5
"219","Booted Racket-tail","Centropogon solanifolius","471",8,32,0,2014-02-27,"2100_2300",2,"2014",3.856,523.833333333333,105.5,0,1,FALSE,3169,FALSE,1,5
"220","Booted Racket-tail","Centropogon solanifolius","495",8,32,0,2014-10-07,"1300_1500",10,"2014",3.856,281,116.583333333333,0,1,FALSE,3169,FALSE,1,5
"221","Booted Racket-tail","Centropogon solanifolius","481",8,32,0,2013-06-06,"1500_1700",6,"2013",3.856,736.611111111111,752.666666666667,0,1,FALSE,3169,FALSE,1,5
"222","Booted Racket-tail","Centropogon solanifolius","648",8,32,0,2013-07-30,"1900_2100",7,"2013",3.856,7772.16666666667,4273.16666666667,0,1,TRUE,3169,FALSE,1,5
"223","Booted Racket-tail","Columnea ciliata","506",8,35,0,2014-02-15,"1500_1700",2,"2014",3.53,554.25,170.5,52.75,1,FALSE,3169,FALSE,1,6
"224","Booted Racket-tail","Columnea ciliata","497",8,35,0,2015-03-25,"1700_1900",3,"2015",3.53,768.25,88.4166666666667,19.9166666666667,1,FALSE,3169,FALSE,1,6
"225","Booted Racket-tail","Columnea ciliata","120",8,35,0,2014-02-24,"1300_1500",2,"2014",3.53,330.8,109.2,19.4,1,FALSE,3169,FALSE,1,6
"226","Booted Racket-tail","Columnea ciliata","119",8,35,0,2014-02-23,"1300_1500",2,"2014",3.53,330.8,109.2,19.4,1,FALSE,3169,FALSE,1,6
"227","Booted Racket-tail","Columnea ciliata","499",8,35,0,2014-01-08,"1700_1900",1,"2014",3.53,863.083333333333,178.75,9,1,FALSE,3169,FALSE,1,6
"228","Booted Racket-tail","Columnea ciliata","508",8,35,0,2014-02-24,"1300_1500",2,"2014",3.53,330.8,109.2,19.4,1,FALSE,3169,FALSE,1,6
"229","Booted Racket-tail","Columnea ciliata","504",8,35,0,2013-12-21,"1500_1700",12,"2013",3.53,1018.41666666667,452.5,8.5,1,FALSE,3169,FALSE,1,6
"230","Booted Racket-tail","Columnea ciliata","59",8,35,0,2014-02-23,"1300_1500",2,"2014",3.53,330.8,109.2,19.4,1,FALSE,3169,FALSE,1,6
"231","Booted Racket-tail","Columnea ciliata","505",8,35,0,2013-12-22,"1500_1700",12,"2013",3.53,1018.41666666667,452.5,8.5,1,FALSE,3169,FALSE,1,6
"232","Booted Racket-tail","Columnea ciliata","823",8,35,0,2014-01-21,"1900_2100",1,"2014",3.53,726.666666666667,118.666666666667,35.8333333333333,1,FALSE,3169,FALSE,1,6
"233","Booted Racket-tail","Columnea ciliata","498",8,35,0,2014-02-28,"2100_2300",2,"2014",3.53,523.833333333333,105.5,42.5,1,FALSE,3169,FALSE,1,6
"234","Booted Racket-tail","Columnea ciliata","270",8,35,1,2015-10-20,"1300_1500",10,"2015",3.53,1714,1470,0,1,TRUE,3169,FALSE,1,6
"235","Booted Racket-tail","Columnea ciliata","500",8,35,0,2015-01-13,"2100_2300",1,"2015",3.53,993.083333333333,385.333333333333,13.3333333333333,1,FALSE,3169,FALSE,1,6
"236","Booted Racket-tail","Columnea ciliata","502",8,35,0,2014-03-11,"1700_1900",3,"2014",3.53,657.2,113.4,60.4,1,FALSE,3169,FALSE,1,6
"237","Booted Racket-tail","Columnea ciliata","649",8,35,0,2014-01-01,"1700_1900",1,"2014",3.53,963.333333333333,310.166666666667,9,1,FALSE,3169,FALSE,1,6
"238","Booted Racket-tail","Columnea ciliata","824",8,35,0,2013-07-24,"1900_2100",7,"2013",3.53,8771.98611111111,4222.29166666667,0,1,TRUE,3169,FALSE,1,6
"239","Booted Racket-tail","Columnea ciliata","507",8,35,0,2014-02-23,"1300_1500",2,"2014",3.53,330.8,109.2,19.4,1,FALSE,3169,FALSE,1,6
"240","Booted Racket-tail","Columnea ciliata","268",8,35,1,2013-10-09,"1300_1500",10,"2013",3.53,2882.92777777778,2645.66111111111,13.5,1,TRUE,3169,FALSE,1,6
"241","Booted Racket-tail","Columnea ciliata","60",8,35,0,2014-07-06,"1300_1500",7,"2014",3.53,2064.25,1374.75,2,1,TRUE,3169,FALSE,1,6
"242","Booted Racket-tail","Columnea ciliata","650",8,35,0,2015-03-11,"1900_2100",3,"2015",3.53,895.25,97.15,30.75,1,FALSE,3169,FALSE,1,6
"243","Booted Racket-tail","Columnea ciliata","503",8,35,0,2013-06-22,"2100_2300",6,"2013",3.53,19458.4166666667,10928.3333333333,2,1,TRUE,3169,FALSE,1,6
"244","Booted Racket-tail","Columnea ciliata","501",8,35,0,2014-01-08,"1700_1900",1,"2014",3.53,863.083333333333,178.75,9,1,FALSE,3169,FALSE,1,6
"245","Booted Racket-tail","Columnea ciliata","269",8,35,1,2014-10-07,"1300_1500",10,"2014",3.53,281,116.583333333333,0,1,FALSE,3169,FALSE,1,6
"246","Booted Racket-tail","Columnea ciliata","121",8,35,0,2014-07-09,"1300_1500",7,"2014",3.53,2429.33333333333,1580.33333333333,2,1,TRUE,3169,FALSE,1,6
"247","Booted Racket-tail","Columnea ciliata","651",8,35,0,2015-02-11,"2100_2300",2,"2015",3.53,721.95,96.0333333333333,20.2,1,FALSE,3169,FALSE,1,6
"248","Booted Racket-tail","Columnea ciliata","496",8,35,0,2014-03-12,"1700_1900",3,"2014",3.53,657.2,113.4,60.4,1,FALSE,3169,FALSE,1,6
"249","Booted Racket-tail","Columnea kucyniakii","652",8,38,0,2014-01-09,"1900_2100",1,"2014",2.618,825.333333333333,141,0,1,FALSE,3169,FALSE,1,7
"250","Booted Racket-tail","Columnea kucyniakii","654",8,38,0,2015-01-13,NA,1,"2015",2.618,0,0,0,0,FALSE,3169,FALSE,1,7
"251","Booted Racket-tail","Columnea kucyniakii","528",8,38,0,2014-02-16,"1500_1700",2,"2014",2.618,554.25,170.5,0,1,FALSE,3169,FALSE,1,7
"252","Booted Racket-tail","Columnea kucyniakii","657",8,38,0,2015-01-13,"1900_2100",1,"2015",2.618,1192.5,428.833333333333,0,1,FALSE,3169,FALSE,1,7
"253","Booted Racket-tail","Columnea kucyniakii","825",8,38,0,2014-02-12,"1500_1700",2,"2014",2.618,618.3,238.65,0,1,FALSE,3169,FALSE,1,7
"254","Booted Racket-tail","Columnea kucyniakii","826",8,38,0,2015-02-22,"1500_1700",2,"2015",2.618,903.166666666667,399.166666666667,0,1,FALSE,3169,FALSE,1,7
"255","Booted Racket-tail","Columnea kucyniakii","828",8,38,0,2014-02-15,"1500_1700",2,"2014",2.618,554.25,170.5,0,1,FALSE,3169,FALSE,1,7
"256","Booted Racket-tail","Columnea kucyniakii","525",8,38,0,2013-12-05,"1900_2100",12,"2013",2.618,1662.66666666667,1170.83333333333,0,1,FALSE,3169,FALSE,1,7
"257","Booted Racket-tail","Columnea kucyniakii","526",8,38,0,2015-02-11,"2300_2500",2,"2015",2.618,346.75,62.8333333333333,0,1,FALSE,3169,FALSE,1,7
"258","Booted Racket-tail","Columnea kucyniakii","655",8,38,0,2014-01-08,"1900_2100",1,"2014",2.618,825.333333333333,141,0,1,FALSE,3169,FALSE,1,7
"259","Booted Racket-tail","Columnea kucyniakii","827",8,38,0,2014-01-28,"1700_1900",1,"2014",2.618,731,139.333333333333,0,1,FALSE,3169,FALSE,1,7
"260","Booted Racket-tail","Columnea kucyniakii","656",8,38,0,2014-01-21,"1900_2100",1,"2014",2.618,726.666666666667,118.666666666667,0,1,FALSE,3169,FALSE,1,7
"261","Booted Racket-tail","Columnea kucyniakii","524",8,38,0,2013-12-04,"1900_2100",12,"2013",2.618,1662.66666666667,1170.83333333333,0,1,FALSE,3169,FALSE,1,7
"262","Booted Racket-tail","Columnea kucyniakii","658",8,38,0,2015-01-19,"1900_2100",1,"2015",2.618,821.5,107.666666666667,0,1,FALSE,3169,FALSE,1,7
"263","Booted Racket-tail","Columnea kucyniakii","523",8,38,0,2014-01-08,"1900_2100",1,"2014",2.618,825.333333333333,141,0,1,FALSE,3169,FALSE,1,7
"264","Booted Racket-tail","Columnea kucyniakii","653",8,38,0,2015-01-19,"1900_2100",1,"2015",2.618,821.5,107.666666666667,0,1,FALSE,3169,FALSE,1,7
"265","Booted Racket-tail","Columnea kucyniakii","527",8,38,0,2014-02-15,"1500_1700",2,"2014",2.618,554.25,170.5,0,1,FALSE,3169,FALSE,1,7
"266","Booted Racket-tail","Columnea mastersonii","130",8,36,0,2013-12-15,"1300_1500",12,"2013",3.047,787.666666666667,377.666666666667,0,1,FALSE,3169,FALSE,1,8
"267","Booted Racket-tail","Columnea mastersonii","125",8,36,0,2013-08-14,"1300_1500",8,"2013",3.047,1191.41666666667,869.583333333333,0,1,FALSE,3169,FALSE,1,8
"268","Booted Racket-tail","Columnea mastersonii","515",8,36,0,2014-09-10,"2100_2300",9,"2014",3.047,5001.33333333333,4535.33333333333,0,1,TRUE,3169,FALSE,1,8
"269","Booted Racket-tail","Columnea mastersonii","124",8,36,0,2014-09-11,"1500_1700",9,"2014",3.047,2194.5,1992,0,1,TRUE,3169,FALSE,1,8
"270","Booted Racket-tail","Columnea mastersonii","510",8,36,0,2014-09-13,"1300_1500",9,"2014",3.047,299.5,187,0,1,FALSE,3169,FALSE,1,8
"271","Booted Racket-tail","Columnea mastersonii","131",8,36,0,2013-12-22,"1300_1500",12,"2013",3.047,761.75,396.5,0,1,FALSE,3169,FALSE,1,8
"272","Booted Racket-tail","Columnea mastersonii","522",8,36,0,2013-12-01,"1500_1700",12,"2013",3.047,1183.33333333333,562.833333333333,0,1,FALSE,3169,FALSE,1,8
"273","Booted Racket-tail","Columnea mastersonii","122",8,36,0,2013-09-20,"1500_1700",9,"2013",3.047,9079.27222222222,8748.37222222222,0,1,TRUE,3169,FALSE,1,8
"274","Booted Racket-tail","Columnea mastersonii","519",8,36,0,2013-08-14,"1300_1500",8,"2013",3.047,1191.41666666667,869.583333333333,0,1,FALSE,3169,FALSE,1,8
"275","Booted Racket-tail","Columnea mastersonii","128",8,36,0,2013-12-01,"1300_1500",12,"2013",3.047,805,379.5,0,1,FALSE,3169,FALSE,1,8
"276","Booted Racket-tail","Columnea mastersonii","516",8,36,0,2014-07-22,"1900_2100",7,"2014",3.047,1891.66666666667,872.333333333333,0,1,FALSE,3169,FALSE,1,8
"277","Booted Racket-tail","Columnea mastersonii","127",8,36,0,2013-11-30,"1300_1500",11,"2013",3.047,805,379.5,0,1,FALSE,3169,FALSE,1,8
"278","Booted Racket-tail","Columnea mastersonii","521",8,36,0,2013-11-30,"1500_1700",11,"2013",3.047,1183.33333333333,562.833333333333,0,1,FALSE,3169,FALSE,1,8
"279","Booted Racket-tail","Columnea mastersonii","518",8,36,0,2013-07-10,"1300_1500",7,"2013",3.047,1873.33333333333,1432.66666666667,0,1,TRUE,3169,FALSE,1,8
"280","Booted Racket-tail","Columnea mastersonii","511",8,36,0,2013-09-30,"1500_1700",9,"2013",3.047,8634.63148148148,8309.58703703704,0,1,TRUE,3169,FALSE,1,8
"281","Booted Racket-tail","Columnea mastersonii","509",8,36,0,2013-09-24,"1300_1500",9,"2013",3.047,2882.92777777778,2645.66111111111,0,1,TRUE,3169,FALSE,1,8
"282","Booted Racket-tail","Columnea mastersonii","512",8,36,0,2014-04-27,"1500_1700",4,"2014",3.047,778.666666666667,324.75,0,1,FALSE,3169,FALSE,1,8
"283","Booted Racket-tail","Columnea mastersonii","129",8,36,0,2013-12-14,"1300_1500",12,"2013",3.047,787.666666666667,377.666666666667,0,1,FALSE,3169,FALSE,1,8
"284","Booted Racket-tail","Columnea mastersonii","123",8,36,0,2013-12-13,"1500_1700",12,"2013",3.047,1122.25,526.75,0,1,FALSE,3169,FALSE,1,8
"285","Booted Racket-tail","Columnea mastersonii","132",8,36,0,2015-01-21,"1500_1700",1,"2015",3.047,881.666666666667,414.333333333333,0,1,FALSE,3169,FALSE,1,8
"286","Booted Racket-tail","Columnea mastersonii","517",8,36,0,2014-08-01,"2100_2300",8,"2014",3.047,1867.66666666667,902.333333333333,0,1,FALSE,3169,FALSE,1,8
"287","Booted Racket-tail","Columnea mastersonii","520",8,36,0,2013-08-15,"1300_1500",8,"2013",3.047,1191.41666666667,869.583333333333,0,1,FALSE,3169,FALSE,1,8
"288","Booted Racket-tail","Columnea mastersonii","126",8,36,0,2013-08-15,"1300_1500",8,"2013",3.047,1191.41666666667,869.583333333333,0,1,FALSE,3169,FALSE,1,8
"289","Booted Racket-tail","Columnea mastersonii","513",8,36,0,2014-09-23,"1500_1700",9,"2014",3.047,2904.66666666667,2641.25,0,1,TRUE,3169,FALSE,1,8
"290","Booted Racket-tail","Columnea mastersonii","514",8,36,0,2015-09-09,"1500_1700",9,"2015",3.047,2334.16666666667,1694.41666666667,0,1,TRUE,3169,FALSE,1,8
"291","Booted Racket-tail","Columnea medicinalis","537",8,40,0,2014-11-06,"2100_2300",11,"2014",2.613,5575.4,5249.9,0,1,TRUE,3169,FALSE,1,9
"292","Booted Racket-tail","Columnea medicinalis","533",8,40,0,2014-01-07,"2100_2300",1,"2014",2.613,814.666666666667,229.333333333333,0,1,FALSE,3169,FALSE,1,9
"293","Booted Racket-tail","Columnea medicinalis","529",8,40,0,2013-09-05,"2100_2300",9,"2013",2.613,8230.92361111111,7809.40277777778,0,1,TRUE,3169,FALSE,1,9
